Alliance Id,Alliance Tag,Building Power,City Sieges,Defeats,Faction,Gems,Gems Spent,Gold,Gold Spent,Helps Given,Hero Power,Highest Power,Home Server,In Power Rankings,Killcount T1,Killcount T2,Killcount T3,Killcount T4,Killcount T5,Legion Power,Lord Id,Mana,Mana Spent,Map Id,merits,Name,Ore,Power,Resources Given,Resources Given Count,Scouted,Stone Spent,T4 +T5,Tech Power,Town Center,Units Dead,Units Healed,Units Killed,Victories,Wood,Wood Spent
-,-,2850020,-,43,League of Order,-,24855,419786195,677361538,5031,758960,6969907,266,True,0,0,0,0,0,2195369,16594464,25666561,70203880,266,-,小風農場001,749330391,6969907,979969024,352,8,601290950,0,1165558,22,-,392365,-,721,1056983018,1011929819
214165,GCS,3827063,-,17,League of Order,-,11139,321217820,599342503,1865,665400,6974959,283,True,0,0,0,66835,23960,1044688,18039213,27371882,94638400,283,33495,Lucky f2,649021401,6974959,1180121398,498,-,598952101,90795,1437808,23,-,180065,90795,71,2121499760,1571234157
322211,EIL,1887736,-,366,League of Order,20,65548,447446085,697362776,4839,1410580,6996841,176,True,6606,30775,15635,7703,9258,2083776,1858286,26207664,101741238,176,5394,SaphBaby,368914227,6978142,792887898,383,1,479579743,16961,1596050,19,644,2727185,69977,2697,435739677,739782265
-,-,4137697,-,,League of Order,-,34148,373808507,736692303,2233,819400,7005336,266,True,0,0,0,0,0,488200,17041947,68546029,135512250,266,-,little sp4nk,518888676,7005336,528836722,182,-,621028635,0,1560039,23,-,,-,,974186660,1085423255
327319,suFF,3174888,-,549,Wilderburg,50,19183,2066773881,1514507215,4596,1128300,7010925,60,True,5390,12959,11072,200532,0,1620049,561873,38307570,64933000,60,-,WJAA SASUKE,1273980987,7010925,2715304805,1056,10,1303834601,200532,1087688,23,24996,6977985,229953,401,1289114286,1042148802
214165,GCS,3256446,2,44,League of Order,10,15100,1162557554,620031500,3163,807550,7021884,283,True,0,0,0,0,0,1495564,11656781,4293789,105061890,283,-,ᴳᶜˢ PhongFarm 3,1325390179,7021884,-,-,5,325397250,0,1451324,23,13,378901,471,702,1286592368,574754900
286635,ECH4,2552363,75,1547,Wilderburg,-,9301,440614748,337937960,5547,2356830,7021935,60,True,84490,138688,97234,328281,19984,2099129,2701289,14128379,18058183,60,-,NikGal,315166258,7021935,1962,1,8,236986009,348265,13613,22,1180046,23671744,679333,3684,479579082,362812711
267449,KDM,2420551,-,93,Wilderburg,-,340,333459801,374377144,2655,694300,7029975,283,True,44,7936,5057,81563,14423,1451606,11657462,38862447,72962750,283,6276,DOMINIO2516,276360387,7029975,-,-,2,301763073,95986,2463518,20,228578,2199185,109023,122,333084941,375942948
277070,RA-S,2414251,-,136,League of Order,-,5349,344721072,309410788,9588,880650,7032463,266,True,8296,63990,116486,101190,15679,1970755,6384015,57072577,14851500,266,-,Nuno farm,345325069,7032463,592934917,233,-,155321450,116869,1766807,22,71549,1596146,308402,1144,503392444,331641894
265959,ECH3,2136173,-,325,Wilderburg,-,43349,1223867123,1531326212,4203,705450,7044454,60,True,185,169,465,6874,34679,3085040,15791275,18709200,114332393,60,14922,Simba ヅ,840763512,7044454,2144538072,929,-,980081823,41553,1117791,21,51950,5323715,42372,47,1102730923,1489978398
213988,Cofe,2614270,4,661,Wilderburg,160,5185,766559039,547377158,19830,1646400,7054075,283,True,1987153,1632513,957959,506849,630,1306392,11253248,42578743,29474250,283,-,GiTee Farm 1,186532682,7054075,768662962,261,54,162888630,507479,1487013,22,61763,5021930,5086817,3395,730704975,502022972
323610,Trex,2557346,-,11,Wilderburg,170,29986,1263046871,1201878495,3556,1094900,7059910,99,True,0,0,0,1298,2168,2239646,12508283,15270383,89642750,99,1059,Gabi003,1151591451,7059910,1617462585,712,-,941705542,3466,1168018,22,-,1058278,3466,619,1441873831,1459586578
307595,~ASG,3002997,-,192,League of Order,-,56279,526593200,516954990,3290,1396120,7246911,99,True,422,2575,5253,4973,374,1353906,17996882,7713300,94043789,99,996,ᶺᶳNoticz Gold,237730237,7060109,-,-,-,308389192,5347,1307086,22,-,2480089,13597,3996,262144893,503176300
311541,EXP~,4037798,-,21,Wilderburg,-,32390,3326580250,2726783351,2990,682150,7089749,99,True,0,0,0,912,797,1430811,16053580,1215007,80394250,99,690,CMTfarm4,1784363084,7073260,4915691314,1756,1,1887576491,1709,922501,23,-,1411566,1709,183,3608383483,3461083071
267672,BTR,2964439,2,487,League of Order,-,7441,2420990011,2430756553,10075,812300,7074342,99,True,211,1200,2361,64044,75323,2214103,6342051,34276814,120854065,99,1894,ᴬⁿᵍᵉˡ 梦 Farm,2413237010,7074342,4125408748,1566,1,1812523242,139367,1083500,23,93503,52757030,144145,585,2564934483,2651736671
265959,ECH3,2724886,3,137,League of Order,-,42183,1998952801,1614034870,9136,964700,7080427,60,True,4313,248,2216,356922,2878,1351968,12893154,6132946,77557535,60,2162,Liu farm1,1113599857,7080427,2262839200,818,8,756028349,359800,2038873,22,54752,5120497,366591,74,1677915233,1514748007
275269,EIS,4415291,-,215,Wilderburg,1020,21764,2718046913,2825628538,12760,872700,7093387,176,True,8357,5336,3734,11715,746,1106667,10337523,19530000,62148750,176,-,EISfarm14,3726303358,7093387,5183673946,1890,6,2281704812,12461,698729,23,57761,2021329,29888,219,2770559079,2873317123
323610,Trex,1800957,-,88,League of Order,-,12522,670367847,358127611,6026,1720750,7093928,99,True,42857,103151,19660,41198,0,2045588,9118877,16916145,67380490,99,424,ˣᴶᴸ 3,480367983,7093928,110850663,44,5,155288303,41198,1526633,21,26157,669083,206866,1688,610814781,369915565
322211,EIL,2640195,-,210,League of Order,1200,61418,315616020,700968025,3172,969550,7095164,176,True,0,0,0,7036,30477,2124897,14710799,28998526,98102458,176,23631,Medusa4,709319178,7095164,967249776,511,3,695938218,37513,1240522,22,72796,3872047,37513,202,630569605,995572750
277070,RA-S,3300053,196,531,League of Order,100,42755,1755824258,1917413585,21850,1627350,7721789,266,True,654862,1023419,195561,144783,8383,556793,5338419,24389280,138277000,266,-,Hàénin,4196310640,7096001,4849774791,1498,268,3662829536,153166,1611805,23,101566,2028992,2204441,2662,1500199688,1771017946
312253,RA-D,3343655,-,60,League of Order,-,34200,489587515,551733256,5452,800000,7097913,266,True,188,284,500,1858,568,1824399,2236394,29270266,60600050,266,398,31Farmer06,1348936078,7097913,779728388,307,1,770836389,2426,1129859,23,-,1145645,3398,608,252302068,390592126
-,-,2659705,-,431,League of Order,510,49214,268695842,464277430,2939,1982230,7107966,99,True,0,0,0,0,0,1527823,18879569,36852674,78815240,99,-,LadyJJ Farm,140903199,7107966,-,-,-,272437553,0,938208,22,-,1274397,-,4371,273236576,469125340
336902,RsS,3031993,12,548,Springwardens,150,58634,586254079,950082543,6414,1218630,7114047,176,True,19292,58909,7753,5557,34432,587377,6812374,56699750,134321516,176,20550,ᴱᶤˢMystic,564184367,7114047,860134163,384,24,783356291,39989,2276047,22,223781,5375588,128463,2682,664758576,904482172
215810,HxV,3180665,-,23,League of Order,60,66393,479141229,832955676,2585,1092070,7130334,283,True,0,4687,3118,0,0,1420601,18985107,12138000,91360783,283,-,wolfđilạc,370035976,7130334,804603180,373,-,594348271,0,1436998,23,1319,493217,7805,501,467486711,847515085
330948,ECH9,4072208,-,6,League of Order,-,75328,3567964565,3918819724,11712,850300,7141368,60,True,0,0,0,0,0,1524882,16429188,-,344764050,60,-,Farm Sensei 8,2314468033,7141368,5846993860,1986,5,2227441890,0,693978,23,17455,396602,7104,7,3492289910,3843572163
285316,HxVF,1568839,-,666,Wilderburg,-,27119,1011416322,920643601,7083,719420,7177127,283,True,8857786,1700,2470,18788,6745,3065626,12216630,29766780,162697640,283,1831,QQQQQQQQFarm,408691392,7177127,1062223994,468,-,536795256,25533,1823242,21,45619,5749831,8887489,253,1036656448,1190939443
322211,EIL,4251968,-,49,Wilderburg,10,16292,1057221144,1173231214,6752,921770,7185051,176,True,0,0,22360,1120,288,820054,15894529,3035150,87557880,176,75,Yavifarmo,1251357144,7185051,1945877006,831,-,1205793846,1408,1191259,23,10811,353260,23768,1555,1334472255,1444282543
213988,Cofe,2729341,-,11,League of Order,-,22556,319708755,538252669,2639,895270,7186174,283,True,0,0,0,0,0,2080164,18398241,53830126,113609430,283,37,Farm Dương béo 1,447686486,7186174,444929012,172,2,492449109,0,1355399,21,-,40246,72,213,509816683,639836293
322047,EIf,5936940,-,7,Wilderburg,-,18683,1749154414,2006119111,2801,555000,7194246,176,True,0,0,0,0,0,610168,15978388,69398379,130756250,176,-,SeIIRSS,1170632686,7194246,2826000057,995,2,1382206042,0,92138,24,-,255991,167,31,1744800250,2071546800
309756,UWUF,2704515,-,580,League of Order,980,3604,340976533,152096249,14233,1560250,8259505,99,True,9724,41882,156394,216491,0,947504,840540,58273519,13846000,99,-,qian3,250619147,7197275,457611225,301,2,76555439,216491,1985006,21,19044,4068274,426513,4792,389259315,161744502
-,-,2340067,44,141,League of Order,40,141298,4144970,285354069,4509,1694310,7214913,99,True,21778,37728,12133,6676,12126,1330922,4677268,18169419,82350310,99,-,Darkperson69,6984555,7197553,-,-,13,173873775,18802,1832254,21,40177,896957,149239,1430,8851635,274648435
311541,EXP~,3958735,-,125,League of Order,500,30551,545325709,625520900,2989,833180,7199524,99,True,0,0,0,0,0,1452019,19092333,64585420,90919140,99,-,OMAR FARM 3,336936704,7199524,-,-,-,408054156,0,955590,23,-,275556,-,1115,533119712,622687930
213723,RFF,3268176,-,161,League of Order,-,29071,253044849,678110116,2801,850000,7202066,283,True,12097,1736,4316,152213,248318,1731976,17016969,22123443,96745902,283,172604,Kulfarmgỗ,148862647,7202066,928782080,268,-,381190765,400531,1351914,23,68888,698379,418680,1136,2249034204,2092485892
325998,DrSS,2491246,-,3,League of Order,-,12649,2199803294,2118691110,21447,442500,7206132,60,True,0,0,0,0,0,2720690,16692517,2730000,85104450,60,-,nvm ore,898724835,7206132,2760718202,1184,-,895109508,0,1551696,22,-,204247,530,31,1874356227,1886239952
322047,EIf,5937581,-,7,Wilderburg,-,19026,1543833382,1989612651,2644,614300,7206305,176,True,0,0,0,0,0,562080,15978224,58493936,105118497,176,-,xzIPHONE02,1218472798,7206305,2976715846,1031,-,1337449301,0,92344,24,42888,654876,2094,35,1842656960,2205511608
267672,BTR,2375986,-,299,League of Order,181,92824,338676453,765003441,5439,1462860,7215626,99,True,0,72,0,26406,14959,1986212,15891152,37308617,122996051,99,32,ᴮᵃᵇʸHoney,124539909,7215626,154590569,125,3,338831802,41365,1390568,21,33078,5001182,41437,839,228112021,675229379
277070,RA-S,2213548,-,121,League of Order,-,56009,1307528998,1753345171,2761,1180350,7229223,266,True,29048,0,0,2673,17787,1631224,16249967,9457156,152943250,266,11490,小隻獵犬1,855475731,7229223,2660178616,1026,-,980589981,20460,2204101,21,-,1567732,49508,1586,1716076568,2030667451
305973,RA-M,2550870,-,199,League of Order,30,50559,1583539703,977650087,5430,1340550,7482648,266,True,33021,168543,55246,4994,40287,1108128,9464069,29992213,36259192,266,33898,LongHANDsome,38212838,7247197,853574382,311,7,71035324,45281,2247649,21,66044,4118225,302091,1351,159365091,246021786
330948,ECH9,1934361,149,1240,Wilderburg,835,6313,55709082,29267626,11183,1978870,7258702,60,True,1119695,3572543,2618125,341084,0,1346398,2686636,40894915,12456877,60,-,last seen just now,39052589,7258702,14225000,11,128,21406261,341084,1999073,21,88624,3902845,7775209,5359,29660884,27241237
213988,Cofe,1595366,-,241,League of Order,-,47339,663125782,933330448,5757,1487810,7265095,283,True,0,123,4973,212998,18757,2528792,12779594,14383107,124476993,283,-,vnsmile f1,1123591076,7265095,1379666231,577,-,943319811,231755,1653127,21,217218,7353214,236851,290,890139016,1081779585
-,-,4097865,-,6,League of Order,-,73000,705355471,1001212487,1575,454950,7270626,60,True,0,0,0,131,199,376679,16027821,73932495,131061500,60,-,Ironhitech6,481711127,7270626,773686850,464,-,690053910,330,2341132,23,-,180610,330,21,405996525,795220640
-,-,2769297,25,406,League of Order,10,600,50306073,61064100,12634,1550000,7273262,99,True,67169,207925,112666,91294,59682,1589116,5251578,55621342,8310000,99,-,Ludolepro1010,58795884,7273262,2600000,1,16,43749000,150976,1364849,22,236647,4089304,643604,1523,54588384,60704000
-,-,3586410,4,1212,Wilderburg,66,30659,1140941255,859824660,12242,1266400,7769297,283,True,12437,53555,19263,636013,67316,969655,11056374,33977172,40509205,283,5829,Mèo Farm 2,1118315659,7274140,2497502129,920,11,694276988,703329,1451675,23,27363,12609033,792120,1054,2196726957,880267315
285316,HxVF,2225136,-,274,League of Order,-,36617,1047403172,1287839796,4751,1414430,7276604,283,True,48528,19967,108265,115631,29460,2034662,12703236,8310,114142530,283,18120,ʚPhiFodenɞ Farm,1101984072,7276604,1760604259,725,4,1070081995,145091,1602376,22,211989,3590569,321851,1278,1442766895,1624208831
-,-,2744439,-,78,League of Order,-,34950,660302457,801671152,2355,922570,7279088,283,True,13,2533,2268,72341,890,2216188,12249765,45191017,104470184,283,-,Lav1farm2,613142211,7279088,782716216,323,2,559541843,73231,1395891,22,9416,2370864,78045,292,667173978,840222806
-,-,3287484,4,388,Springwardens,2,35335,48319978,101927466,6032,1057130,7299861,176,True,85955,128980,20017,65599,0,920320,14462205,27039012,7868416,176,-,RiZZ Farm,40930898,7299861,130800934,53,10,25462620,65599,2034927,23,38812,687312,301343,2587,17944096,76821475
277070,RA-S,4402422,-,145,League of Order,-,9800,763287949,443089747,12705,1113450,7299916,266,True,22733,4316,2321,49860,25,889511,1202583,3263683,28259750,266,-,逢春农场2,641165229,7299916,1033693295,424,1,357179065,49885,894533,23,47294,2166908,79255,2412,813140499,459960921
275269,EIS,2000347,-,296,League of Order,-,60579,1359454262,955883347,14037,1476390,7311081,176,True,1926776,2295,12075,437230,6653,2533060,8171337,9592275,77346493,176,-,LilMurda,1935454272,7311081,3077004946,1241,15,1047691621,443883,1301284,21,27665,12768725,2385029,1217,3263797034,2450856214
311541,EXP~,1853421,-,30,Wilderburg,-,41264,437381248,660594442,2378,1812480,7311672,99,True,0,0,0,0,0,2418911,18594499,720954,70809811,99,3588,Farm geek 4,495670667,7311672,425426778,165,-,624162625,0,1226860,21,22879,1385218,3801,5002,514369893,777998820
265959,ECH3,2293782,-,240,Wilderburg,-,42375,1232290644,1542957109,4409,760850,7327041,60,True,0,0,0,3362,46052,3080606,15791726,19149547,114181635,60,19259,Nala ヅ,842184071,7327041,2144941879,924,-,987360821,49414,1191803,21,59229,4798597,49414,29,1097570031,1495023876
267672,BTR,3660704,-,28,Wilderburg,10,47454,2174040616,700603563,2004,711250,7328552,99,True,0,1098,2715,1546,0,1350134,17895768,4567864,93373550,99,161,Slender Madball,315813777,7328552,905223779,346,-,506858657,1546,1606464,22,2360,935552,5359,161,1300245989,1317309790
213499,AEFM,2101689,33,457,League of Order,359,18764,539501558,390744306,10316,1637530,7333395,283,True,45239,48352,57809,130089,855,2057076,11830927,22969381,54848329,283,-,Mây farm vàng,392171411,7333395,1387135835,649,9,294410411,130944,1537100,21,66546,3920028,284288,1331,1810947424,1080442046
-,-,2405708,14,223,League of Order,1857,4500,91929472,10009000,17115,1105440,7342314,60,True,56327,79912,122965,52100,0,1863736,2742965,61485800,6350250,60,-,ImCommingForU,102040265,7342314,1000000,1,48,7174000,52100,1914930,22,3411,1084231,312108,1948,108305932,9439000
265959,ECH3,4227521,-,24,League of Order,40,11055,2439708416,2374343983,12673,815430,7344202,60,True,0,0,0,15,1578,849593,17887982,-,103819150,60,-,Raihshtat9,1431039896,7344202,3504067103,1212,-,1148083519,1593,1451658,23,-,419776,1593,440,2381741595,2167224610
277070,RA-S,3287287,1,301,League of Order,800,79090,5135477711,4039582804,16522,1289300,7349938,266,True,3807,1361,7704,45652,0,686940,7260927,32569149,113305750,266,-,Hàéyin,2536183670,7349938,7145374658,2302,10,2429721309,45652,2086411,23,66824,3003657,63590,418,3631279583,3484254984
323610,Trex,2509145,-,34,League of Order,20,32819,1965695840,1960945601,5005,844500,7353797,99,True,0,0,0,1367,1622,1765121,14692775,49165804,120986850,99,18,DeadEnd Farmer,1510400267,7353797,2519255065,943,-,1397123506,2989,2235031,22,-,1233089,2989,204,1191336150,1392882931
265959,ECH3,4236663,-,32,League of Order,10,13840,2483261693,2133049486,13533,777770,7380921,60,True,0,0,0,913,4769,824682,17887937,-,105045250,60,-,Raihshtat8,1461520577,7380921,3486506499,1207,-,1175538675,5682,1541806,23,-,434307,5682,373,2394024164,2345795935
-,-,2612297,-,183,League of Order,-,11891,1339492642,560651457,15508,1365830,7389837,60,True,1029,544,4542,399532,47430,1896121,10279871,46233671,125147207,60,-,donf21,1439324904,7389837,645862646,236,1,587280556,446962,1515589,22,173179,5735820,453077,1198,1486548677,567928984
265959,ECH3,2200877,-,178,Wilderburg,-,43242,1265020121,1608352258,4389,732450,7393360,60,True,306,0,0,9202,44420,3305120,15791647,18808541,117095048,60,14922,Banzai ヅ,880130604,7393360,2236273822,964,-,1024735755,53622,1154913,21,47204,6642409,53928,57,1144769923,1571570205
277070,RA-S,1486429,326,201,Wilderburg,5025,36279,67812450,341845831,9098,2588580,7415211,266,True,2987104,468639,442140,228521,7642,2245230,11052783,8337146,103887329,266,128192,LuciferMorningstar,24926889,7415211,4217669,3,26,195288186,236163,1094972,19,280250,4254166,4276499,11333,48581381,345390469
275269,EIS,4034612,-,332,League of Order,610,9540,2371660977,1665504760,11729,944600,7416652,176,True,1080,1308,3723,3445,1170,1266231,10983456,2932195,39374190,176,18,EISFarm1,1846114253,7416652,3514856150,1176,2,1190880307,4615,1171209,23,37196,1069270,10726,1916,2223466462,1534859216
286755,Anti,4465507,21,153,League of Order,-,32150,1139952865,1477651085,1411,988630,8008476,283,True,0,2112,939,1205,11985,292048,17804631,-,111673300,283,10831,HànhHehe33,434352194,7421898,1752876853,645,2,617711076,13190,1675713,23,3097,9430953,16316,401,1726934648,1839041843
213988,Cofe,3870949,-,269,League of Order,-,18555,1184137558,1004285649,10405,827950,7423679,283,True,4311,6995,9850,82681,1552,757756,12411585,25313985,72614496,283,-,乂 Pikafarm2,1366326981,7423679,2153360552,736,11,979231456,84233,1967024,23,68208,5406242,105389,44,1960329968,1497772653
265959,ECH3,2579207,-,106,Wilderburg,220,31845,292120611,293555051,5244,1243300,7426550,60,True,0,87,938,134,41956,1529955,6734381,31711002,96816180,60,140,Tiny Lin,266642180,7426550,44200000,17,-,259353343,42090,2074088,22,61816,1799918,43115,244,210419900,308883181
213988,Cofe,3772382,-,357,League of Order,-,27984,1242811146,1292029784,9966,998350,7432903,283,True,518,4566,3010,71335,172,645692,12789013,15016410,81501841,283,-,乂 Pikafarm3,1367785693,7432903,2283611480,828,6,1130683904,71507,2016479,23,52381,3757867,79601,127,1842572560,1555386159
323650,BBCA,2349351,67,382,League of Order,390,39704,1126595788,1241409996,11944,1566900,7466838,99,True,211973,178235,270109,55719,16809,2502975,14841087,84042386,68601448,99,16270,ᵀᵉᵏᵉⁿＬａｗ,849544159,7438543,1010868627,395,79,608774617,72528,1019317,21,144364,4102412,736301,4179,1003447627,1023823740
307595,~ASG,3305618,-,25,League of Order,-,25954,583154645,535535681,1497,926200,7445786,99,True,0,42,118,5627,0,1402840,16005867,76515917,107009550,99,-,Chu gold,361103620,7445786,-,-,-,340138263,5627,1811128,22,16349,314660,5787,1453,426611765,507868008
